10272,Thomas Wang,53,Senior Citizen,NEW,0,1,1728,3,3,2013-10-17,1728,1728,147
10273,Nicole Ward,47,Mature,REGULAR,16,2,4435,5,5,2013-12-28,2217,277,145
10274,Jennifer Thomas,53,Senior Citizen,NEW,0,1,15,2,2,2013-07-21,15,15,150
10275,Seth Scott,41,Mature,NEW,0,1,1198,4,4,2013-09-14,1198,1198,148
10276,Abigail Cox,41,Mature,NEW,0,1,1151,4,4,2013-10-16,1151,1151,147
10277,Ian Coleman,42,Mature,NEW,0,1,40,2,2,2013-10-12,40,40,147
10278,Lucas Thompson,43,Mature,NEW,0,1,5,1,1,2013-10-12,5,5,147
10279,Julia King,43,Mature,NEW,0,1,15,2,2,2013-12-30,15,15,145
10280,Linda Rousey,68,Senior Citizen,NEW,0,1,5,1,1,2013-08-01,5,5,149
10281,Justin Walker,42,Mature,NEW,0,1,39,3,3,2013-12-10,39,39,145
10282,Andrea Hill,43,Mature,NEW,0,1,1129,2,2,2013-10-28,1129,1129,147
10283,Julia Smith,43,Mature,NEW,0,1,1120,1,1,2013-10-09,1120,1120,147
10284,Orlando Jim+¬nez,70,Senior Citizen,NEW,0,1,125,5,5,2013-04-14,125,125,153
10285,Cody Stewart,45,Mature,REGULAR,16,2,3223,3,3,2013-12-24,1611,201,145
10286,Mackenzie Rivera,57,Senior Citizen,NEW,0,1,15,2,2,2013-05-16,15,15,152
10287,Luke Roy,57,Senior Citizen,NEW,0,1,69,3,3,2013-11-15,69,69,146
10288,Kendra Jimenez,57,Senior Citizen,NEW,0,1,45,2,2,2013-08-15,45,45,149
10289,Hunter Hall,58,Senior Citizen,NEW,0,1,15,2,2,2013-04-27,15,15,153
10290,Warren Wang,58,Senior Citizen,NEW,0,1,1764,3,3,2013-11-12,1764,1764,146
10291,Angel Torres,59,Senior Citizen,NEW,0,1,24,3,3,2013-11-17,24,24,146
10292,Rachel Morris,53,Senior Citizen,NEW,0,1,1736,2,2,2013-12-19,1736,1736,145
10293,Austin Martinez,42,Mature,NEW,0,1,15,2,2,2013-09-02,15,15,148
10294,Ashley Garcia,58,Senior Citizen,NEW,0,1,1764,3,3,2013-12-17,1764,1764,145
10295,David Foster,59,Senior Citizen,NEW,0,1,10,1,1,2013-04-12,10,10,153
10296,Benjamin Thomas,54,Senior Citizen,NEW,0,1,57,2,2,2013-11-08,57,57,146
10297,Luis Hall,48,Mature,NEW,0,1,100,4,4,2014-01-16,100,100,144
10298,Melanie Murphy,54,Senior Citizen,NEW,0,1,1736,2,2,2013-12-16,1736,1736,145
10299,Noah Collins,60,Senior Citizen,NEW,0,1,93,4,4,2013-03-26,93,93,154
10300,Hannah Gonzales,59,Senior Citizen,NEW,0,1,79,3,3,2013-03-03,79,79,154
10301,Kaylee Morgan,48,Mature,NEW,0,1,1120,1,1,2013-01-14,1120,1120,156
10302,Sierra Gonzalez,60,Senior Citizen,NEW,0,1,15,2,2,2014-01-19,15,15,144
10303,Logan Foster,66,Senior Citizen,NEW,0,1,70,3,3,2013-05-22,70,70,152
10304,Sydney Jenkins,65,Senior Citizen,NEW,0,1,69,3,3,2013-07-28,69,69,150
10305,Jada Cooper,66,Senior Citizen,NEW,0,1,24,3,3,2013-05-22,24,24,152
10306,Hunter Garcia,66,Senior Citizen,REGULAR,16,2,3204,3,3,2013-12-19,1602,200,145
10307,Jackson Perry,66,Senior Citizen,NEW,0,1,5,1,1,2013-12-05,5,5,145
10308,Olivia Jones,66,Senior Citizen,NEW,0,1,24,3,3,2013-03-30,24,24,154
10309,Kayla Garcia,66,Senior Citizen,NEW,0,1,81,3,3,2013-12-09,81,81,145
10310,Julia Anderson,66,Senior Citizen,NEW,0,1,1183,3,3,2013-02-09,1183,1183,155
10311,Mariah Hayes,60,Senior Citizen,NEW,0,1,1120,1,1,2013-03-02,1120,1120,154
10312,Jennifer Ramirez,65,Senior Citizen,REGULAR,16,2,4473,5,5,2013-12-26,2236,279,145
10313,Connor Scott,80,Senior Citizen,NEW,0,1,95,3,3,2013-07-30,95,95,150
10314,Beth Diaz,80,Senior Citizen,NEW,0,1,1155,2,2,2013-05-20,1155,1155,152
10315,Devin Patterson,85,Senior Citizen,NEW,0,1,10,1,1,2013-12-26,10,10,145
10316,Audrey Sanz,79,Senior Citizen,NEW,0,1,1189,4,4,2013-06-12,1189,1189,151
10317,John Thompson,85,Senior Citizen,NEW,0,1,69,3,3,2013-10-13,69,69,147
10318,Lauren Rivera,84,Senior Citizen,NEW,0,1,109,5,5,2013-06-24,109,109,151
10319,Devin Richardson,55,Senior Citizen,NEW,0,1,37,3,3,2013-09-28,37,37,148
10320,Zachary Lee,60,Senior Citizen,NEW,0,1,24,3,3,2013-11-28,24,24,146
10321,Hannah Coleman,55,Senior Citizen,NEW,0,1,100,4,4,2013-09-16,100,100,148
10322,Jon Jai,55,Senior Citizen,NEW,0,1,50,3,3,2013-03-15,50,50,154
10323,Carlos Ramirez,55,Senior Citizen,NEW,0,1,15,2,2,2013-08-21,15,15,149
10324,Robert Jackson,55,Senior Citizen,NEW,0,1,1120,1,1,2013-06-19,1120,1120,151
10325,Chloe Baker,61,Senior Citizen,NEW,0,1,69,3,3,2013-04-20,69,69,153
10326,Angela Hayes,55,Senior Citizen,NEW,0,1,70,3,3,2013-04-24,70,70,153
10327,Andrea Green,55,Senior Citizen,NEW,0,1,1179,3,3,2013-06-17,1179,1179,151
10328,Connor Washington,61,Senior Citizen,NEW,0,1,1120,1,1,2013-06-20,1120,1120,151
10329,Xavier Nelson,61,Senior Citizen,NEW,0,1,50,3,3,2013-07-08,50,50,150
10330,Wyatt Brown,62,Senior Citizen,NEW,0,1,1179,3,3,2013-10-11,1179,1179,147
10331,Isabella Clark,61,Senior Citizen,NEW,0,1,1120,1,1,2013-10-17,1120,1120,147
10332,Timothy James,67,Senior Citizen,NEW,5,2,2670,4,4,2013-01-11,1335,534,156
10333,Bailey Carter,66,Senior Citizen,NEW,6,2,2616,5,5,2013-02-09,1308,436,155
10334,Mackenzie Allen,67,Senior Citizen,NEW,0,1,1174,2,2,2013-07-10,1174,1174,150
10335,Mason Nelson,67,Senior Citizen,NEW,0,1,1155,2,2,2013-08-04,1155,1155,149
10336,Ana Coleman,67,Senior Citizen,NEW,0,1,1183,3,3,2013-08-04,1183,1183,149
10337,Angel Perez,67,Senior Citizen,NEW,7,2,2628,4,4,2013-04-15,1314,375,153
10338,Jennifer Smith,63,Senior Citizen,NEW,0,1,50,3,3,2013-08-20,50,50,149
10339,Victoria Price,63,Senior Citizen,NEW,0,1,24,3,3,2013-08-13,24,24,149
10340,Haley Barnes,73,Senior Citizen,NEW,0,1,40,2,2,2013-02-03,40,40,155
10341,Adam Wang,84,Senior Citizen,NEW,0,1,23,3,3,2013-05-09,23,23,152
10342,Louis Liu,82,Senior Citizen,NEW,0,1,15,2,2,2014-01-07,15,15,144
10343,Tonya Xie,82,Senior Citizen,NEW,0,1,1155,2,2,2013-08-07,1155,1155,149
10344,Colin Zeng,77,Senior Citizen,NEW,0,1,1170,2,2,2013-08-30,1170,1170,149
10345,Trevor Perry,72,Senior Citizen,NEW,0,1,1155,2,2,2013-09-15,1155,1155,148
10346,Kristina Martinez,82,Senior Citizen,NEW,0,1,30,2,2,2013-08-08,30,30,149
10347,Christian Rodriguez,81,Senior Citizen,NEW,0,1,15,2,2,2013-07-14,15,15,150
10348,Alisha Raji,82,Senior Citizen,NEW,0,1,5,1,1,2014-01-28,5,5,144
10349,Alexis Patterson,81,Senior Citizen,REGULAR,15,2,4392,5,5,2013-12-11,2196,292,145
10350,Bryan Kelly,81,Senior Citizen,NEW,4,2,2988,5,5,2013-01-11,1494,747,156
10351,Mindy Sharma,81,Senior Citizen,NEW,0,1,70,3,3,2013-02-23,70,70,155
10352,James Coleman,80,Senior Citizen,NEW,0,1,17,3,3,2013-10-27,17,17,147
10353,Morgan Long,80,Senior Citizen,NEW,7,2,2625,4,4,2013-04-09,1312,375,153
10354,Karen Wu,80,Senior Citizen,NEW,0,1,45,2,2,2013-07-14,45,45,150
10355,Morgan Bailey,79,Senior Citizen,NEW,7,2,2646,3,3,2013-04-05,1323,378,153
10356,Mya Diaz,79,Senior Citizen,NEW,0,1,1184,4,4,2013-10-01,1184,1184,147
10357,Gabriella Evans,79,Senior Citizen,NEW,0,1,1174,2,2,2013-10-24,1174,1174,147
10358,Jada Nelson,80,Senior Citizen,NEW,0,1,1205,3,3,2013-09-29,1205,1205,148
10359,Cody Reed,80,Senior Citizen,NEW,0,1,10,1,1,2013-03-25,10,10,154
10360,Johnny Luo,69,Senior Citizen,REGULAR,15,2,3032,5,5,2013-05-21,1516,202,152
10361,Orlando Gill,73,Senior Citizen,NEW,0,1,94,3,3,2013-09-09,94,94,148
10362,Ricky Romero,74,Senior Citizen,REGULAR,14,2,2997,4,4,2013-04-30,1498,214,153
10363,Angel Evans,68,Senior Citizen,NEW,0,1,94,3,3,2014-01-19,94,94,144
10364,Tammy Arthur,73,Senior Citizen,NEW,0,1,5,1,1,2013-04-27,5,5,153
10365,Charles Gray,44,Mature,NEW,0,1,7,2,2,2014-01-26,7,7,144
10366,Gloria Ramos,73,Senior Citizen,NEW,0,1,7,2,2,2013-04-27,7,7,153
10367,Kelvin Andersen,72,Senior Citizen,NEW,0,1,40,2,2,2013-02-01,40,40,155
10368,Cindy Rana,73,Senior Citizen,NEW,0,1,7,2,2,2013-02-21,7,7,155
10369,Mason Collins,43,Mature,NEW,0,1,15,2,2,2013-06-29,15,15,151
10370,Sarah Rodriguez,44,Mature,NEW,0,1,1155,2,2,2013-09-29,1155,1155,148
10371,Emmanuel Martinez,66,Senior Citizen,NEW,0,1,40,2,2,2013-07-16,40,40,150
10372,Ann Patel,72,Senior Citizen,NEW,0,1,7,2,2,2013-07-06,7,7,150
10373,Wayne Raje,72,Senior Citizen,NEW,0,1,75,4,4,2013-08-21,75,75,149
10374,Clayton Liu,72,Senior Citizen,NEW,0,1,15,3,3,2013-03-12,15,15,154
10375,Stacey Zhou,71,Senior Citizen,NEW,0,1,7,2,2,2013-03-11,7,7,154
10376,Carl Sharma,72,Senior Citizen,NEW,0,1,40,2,2,2013-03-02,40,40,154
10377,Paula Ramos,60,Senior Citizen,NEW,0,1,5,1,1,2013-08-25,5,5,149
10378,Allison Bailey,71,Senior Citizen,NEW,0,1,70,1,1,2013-06-04,70,70,151
10379,Rebekah Diaz,70,Senior Citizen,NEW,0,1,79,2,2,2013-07-17,79,79,150
10380,Colleen Huang,71,Senior Citizen,REGULAR,15,2,2992,3,3,2013-05-21,1496,199,152
10381,Candace Sara,71,Senior Citizen,REGULAR,15,2,2736,4,4,2013-05-02,1368,182,152
10382,Francis Ruiz,71,Senior Citizen,NEW,0,1,70,1,1,2013-11-13,70,70,146
10383,Brad Chander,65,Senior Citizen,NEW,0,1,70,1,1,2013-02-09,70,70,155
10384,Ricardo Anand,64,Senior Citizen,NEW,0,1,70,1,1,2013-10-31,70,70,147
10385,Ronnie Lin,69,Senior Citizen,REGULAR,15,2,2921,6,6,2013-05-23,1460,194,152
10386,Nicole Peterson,41,Mature,NEW,0,1,609,4,4,2013-12-18,609,609,145
10387,Abigail Wood,40,Mature,NEW,0,1,540,1,1,2013-12-26,540,540,145
10388,Nelson Diaz,69,Senior Citizen,REGULAR,15,2,2745,4,4,2013-05-28,1372,183,152
10389,Nicole Lee,42,Mature,NEW,0,1,1179,3,3,2013-10-15,1179,1179,147
10390,Jamie Sun,68,Senior Citizen,REGULAR,15,2,2771,5,5,2013-05-02,1385,184,152
10391,Grant Becker,62,Senior Citizen,NEW,0,1,32,2,2,2013-12-08,32,32,145
10392,Dawn Xie,66,Senior Citizen,NEW,0,1,30,1,1,2013-02-05,30,30,155
10393,Kelli Lin,67,Senior Citizen,NEW,0,1,30,1,1,2013-11-17,30,30,146
10394,Candace Arun,67,Senior Citizen,REGULAR,19,2,4924,5,5,2013-09-14,2462,259,148
10395,Gabriella Parker,66,Senior Citizen,REGULAR,20,2,4658,3,3,2013-09-10,2329,232,148
10396,Alexia Hughes,45,Mature,NEW,0,1,99,3,3,2014-01-05,99,99,144
10397,Megan Martinez,45,Mature,NEW,0,1,1170,2,2,2013-10-02,1170,1170,147
10398,Mason Howard,40,Mature,NEW,0,1,50,3,3,2013-07-17,50,50,150
10399,Ethan Diaz,40,Mature,NEW,0,1,24,3,3,2013-11-25,24,24,146
10400,Ian Hughes,45,Mature,NEW,0,1,10,1,1,2013-10-29,10,10,147
10401,Adam Campbell,42,Mature,NEW,8,2,2689,5,5,2013-05-19,1344,336,152
10402,Eric Powell,42,Mature,NEW,0,1,1174,2,2,2013-10-13,1174,1174,147
10403,Kevin King,65,Senior Citizen,REGULAR,19,2,4625,2,1,2013-09-16,2312,243,148
10404,Lisa Roy,63,Senior Citizen,REGULAR,19,2,4895,3,3,2013-09-20,2447,257,148
10405,Julio Sanz,64,Senior Citizen,REGULAR,19,2,4684,4,4,2013-09-03,2342,246,148
10406,Bonnie Shen,51,Senior Citizen,NEW,0,1,75,3,3,2013-06-27,75,75,151
10407,Troy Chandra,62,Senior Citizen,NEW,0,1,75,3,3,2013-03-18,75,75,154
10408,Wesley Lin,56,Senior Citizen,NEW,0,1,42,3,3,2013-01-28,42,42,156
10409,Autumn Chen,62,Senior Citizen,REGULAR,19,2,4625,2,2,2013-09-02,2312,243,148
10410,Johnny Deng,62,Senior Citizen,NEW,0,1,35,1,1,2013-04-24,35,35,153
10411,Eric Zhang,42,Mature,NEW,0,1,1155,2,2,2013-11-14,1155,1155,146
10412,Maria Kelly,47,Mature,NEW,0,1,1147,3,3,2013-11-27,1147,1147,146
10413,Jordan Alexander,46,Mature,NEW,0,1,60,2,2,2013-02-05,60,60,155
10414,Dalton Robinson,47,Mature,NEW,0,1,15,2,2,2013-06-24,15,15,151
10415,Aaron Butler,47,Mature,NEW,0,1,15,2,2,2013-12-26,15,15,145
10416,Sydney Sanchez,46,Mature,NEW,0,1,50,3,3,2013-10-11,50,50,147
10417,Ryan Butler,41,Mature,NEW,0,1,1155,2,2,2013-10-21,1155,1155,147
10418,Gabrielle Torres,46,Mature,NEW,0,1,1155,2,2,2013-10-21,1155,1155,147
10419,Alicia Chapman,62,Senior Citizen,REGULAR,19,2,4660,3,3,2013-09-23,2330,245,148
10420,Gilbert Ma,55,Senior Citizen,NEW,0,1,65,3,3,2013-05-22,65,65,152
10421,Isabella Carter,58,Senior Citizen,NEW,0,1,79,3,3,2013-10-30,79,79,147
10422,Ashley Ross,58,Senior Citizen,NEW,0,1,100,4,4,2013-07-22,100,100,150
10423,Karen Wood,64,Senior Citizen,NEW,0,1,1184,4,4,2013-11-02,1184,1184,146
10424,Connor Adams,63,Senior Citizen,REGULAR,12,2,2888,5,5,2013-09-14,1444,240,148
10425,Emily Alexander,53,Senior Citizen,NEW,0,1,1170,2,2,2013-10-09,1170,1170,147
10426,Carlos Hall,65,Senior Citizen,NEW,0,1,10,1,1,2013-07-07,10,10,150
10427,Jon Raje,64,Senior Citizen,NEW,0,1,1149,3,3,2013-10-17,1149,1149,147
10428,Kelly Foster,64,Senior Citizen,NEW,0,1,1155,2,2,2013-11-28,1155,1155,146
10429,Jada Brooks,64,Senior Citizen,NEW,0,1,1155,2,2,2013-11-22,1155,1155,146
10430,Isabella Sandberg,48,Mature,NEW,0,1,1174,2,2,2013-12-18,1174,1174,145
10431,Savannah Morgan,88,Senior Citizen,NEW,0,1,74,4,4,2013-09-14,74,74,148
10432,Preston Kapoor,50,Mature,NEW,0,1,57,2,2,2013-12-26,57,57,145
10433,Melanie Ward,55,Senior Citizen,NEW,0,1,15,2,2,2013-03-06,15,15,154
10434,Gerald Martinez,50,Mature,NEW,0,1,69,3,3,2013-08-19,69,69,149
10435,Isabella Smith,55,Senior Citizen,NEW,0,1,1183,3,3,2013-12-26,1183,1183,145
10436,Connor Alexander,50,Mature,NEW,0,1,1170,2,2,2013-12-18,1170,1170,145
10437,Brandi Serrano,53,Senior Citizen,NEW,0,1,1193,5,5,2013-12-26,1193,1193,145
10438,Whitney Sara,58,Senior Citizen,NEW,0,1,1136,4,4,2013-12-23,1136,1136,145
10439,Edward Price,59,Senior Citizen,NEW,0,1,561,2,2,2013-01-10,561,561,156
10440,Thomas Clark,53,Senior Citizen,NEW,0,1,540,1,1,2013-01-06,540,540,156
10441,Ian Morgan,59,Senior Citizen,NEW,0,1,563,4,4,2012-12-29,563,563,157
10442,Edward Nelson,73,Senior Citizen,NEW,0,1,7,2,2,2014-01-13,7,7,144
10443,Savannah Cook,73,Senior Citizen,NEW,0,1,15,2,2,2013-02-11,15,15,155
10444,Zoe Morgan,79,Senior Citizen,NEW,0,1,50,3,3,2013-02-26,50,50,155
10445,Blake Lopez,78,Senior Citizen,NEW,0,1,23,3,3,2013-05-25,23,23,152
10446,Madeline Evans,78,Senior Citizen,NEW,0,1,114,4,4,2013-02-28,114,114,155
10447,Jeremy Barnes,77,Senior Citizen,NEW,0,1,55,2,2,2013-05-09,55,55,152
10448,Anthony Harris,78,Senior Citizen,NEW,0,1,22,1,1,2013-07-10,22,22,150
10449,Jenna Nelson,78,Senior Citizen,NEW,0,1,564,2,2,2013-01-20,564,564,156
10450,Devon Raheem,78,Senior Citizen,NEW,0,1,15,2,2,2013-05-19,15,15,152
10451,Nathan Bryant,77,Senior Citizen,NEW,0,1,60,2,2,2013-10-29,60,60,147
10452,Jocelyn Ross,76,Senior Citizen,NEW,0,1,24,3,3,2013-06-24,24,24,151
10453,Seth Bailey,77,Senior Citizen,NEW,0,1,50,3,3,2013-06-29,50,50,151
10454,Wayne Deng,71,Senior Citizen,NEW,0,1,37,3,3,2013-03-08,37,37,154
10455,Alvin Goldstein,77,Senior Citizen,NEW,0,1,10,1,1,2013-10-29,10,10,147
10456,Samuel Shan,75,Senior Citizen,NEW,0,1,15,2,2,2013-05-12,15,15,152
10457,Dalton Gonzales,76,Senior Citizen,NEW,0,1,104,4,4,2013-05-07,104,104,152
10458,Jamie Serrano,75,Senior Citizen,NEW,0,1,70,3,3,2013-09-27,70,70,148
10459,Carson Price,70,Senior Citizen,NEW,0,1,50,3,3,2013-06-15,50,50,151
10460,Luis Alexander,75,Senior Citizen,NEW,0,1,15,2,2,2013-02-15,15,15,155
10461,Jack Carter,75,Senior Citizen,NEW,0,1,15,2,2,2013-07-22,15,15,150
10462,Elizabeth Simmons,76,Senior Citizen,NEW,0,1,142,2,2,2013-10-30,142,142,147
10463,Katelyn Nelson,75,Senior Citizen,NEW,0,1,50,3,3,2013-12-18,50,50,145
10464,Logan Roberts,75,Senior Citizen,NEW,0,1,24,3,3,2013-08-07,24,24,149
10465,Miguel Griffin,76,Senior Citizen,NEW,0,1,77,2,2,2013-11-21,77,77,146
10466,Austin Shan,75,Senior Citizen,NEW,0,1,575,2,2,2013-01-10,575,575,156
10467,Austin Jones,75,Senior Citizen,NEW,0,1,556,4,4,2013-01-23,556,556,156
10468,David Harris,74,Senior Citizen,NEW,0,1,24,3,3,2013-09-18,24,24,148
10469,Ethan Yang,74,Senior Citizen,NEW,0,1,65,2,2,2013-09-13,65,65,148
10470,Caitlin Bell,73,Senior Citizen,NEW,0,1,589,4,4,2013-01-10,589,589,156
10471,Stephanie Jenkins,74,Senior Citizen,NEW,0,1,563,4,4,2013-01-18,563,563,156
10472,Marcus Carter,74,Senior Citizen,NEW,0,1,32,2,2,2013-04-04,32,32,153
10473,Patrick Ward,73,Senior Citizen,NEW,0,1,50,3,3,2013-03-05,50,50,154
10474,Stacy Rubio,72,Senior Citizen,NEW,0,1,79,3,3,2013-09-16,79,79,148
10475,Lucas Gray,72,Senior Citizen,NEW,0,1,45,2,2,2013-02-24,45,45,155
10476,Cassidy Alexander,67,Senior Citizen,NEW,0,1,1147,3,3,2013-10-28,1147,1147,147
10477,Hunter Jenkins,72,Senior Citizen,NEW,0,1,1197,5,5,2013-10-23,1197,1197,147
10478,Katelyn Watson,73,Senior Citizen,NEW,0,1,24,3,3,2013-06-21,24,24,151
10479,Abigail Reed,72,Senior Citizen,NEW,0,1,1155,2,2,2013-10-13,1155,1155,147
10480,Noah Foster,73,Senior Citizen,NEW,0,1,1149,3,3,2013-10-22,1149,1149,147
10481,Alfredo Martin,72,Senior Citizen,NEW,0,1,40,2,2,2013-12-26,40,40,145
10482,Jose Diaz,72,Senior Citizen,NEW,0,1,10,1,1,2013-09-07,10,10,148
10483,Haley Flores,71,Senior Citizen,NEW,0,1,1129,2,2,2013-09-29,1129,1129,148
10484,Michelle Bailey,72,Senior Citizen,NEW,0,1,1205,3,3,2013-10-16,1205,1205,147
10485,Abigail Coleman,55,Senior Citizen,NEW,0,1,1120,1,1,2013-10-09,1120,1120,147
10486,Brandon Clark,55,Senior Citizen,NEW,0,1,1149,3,3,2013-10-20,1149,1149,147
10487,Suzanne Gao,71,Senior Citizen,NEW,0,1,1155,2,2,2013-09-29,1155,1155,148
10488,Jacqueline Ramirez,72,Senior Citizen,NEW,0,1,549,2,2,2013-01-16,549,549,156
10489,Madison Henderson,71,Senior Citizen,NEW,0,1,639,5,5,2013-01-12,639,639,156
10490,Neil Gutierrez,70,Senior Citizen,NEW,0,1,7,2,2,2013-09-08,7,7,148
10491,Cole Ward,70,Senior Citizen,NEW,0,1,7,2,2,2013-11-23,7,7,146
10492,Joseph Lewis,65,Senior Citizen,NEW,0,1,1174,2,2,2013-10-13,1174,1174,147
10493,Robert Jai,70,Senior Citizen,NEW,0,1,15,2,2,2013-05-31,15,15,152
10494,Carson Coleman,70,Senior Citizen,NEW,0,1,69,3,3,2013-12-13,69,69,145
10495,Kayla Gonzales,64,Senior Citizen,NEW,0,1,7,2,2,2013-08-11,7,7,149
10496,James Hughes,69,Senior Citizen,NEW,0,1,24,3,3,2013-12-28,24,24,145
10497,Nichole Rai,64,Senior Citizen,NEW,0,1,15,2,2,2013-02-23,15,15,155
10498,Patrick Cox,64,Senior Citizen,NEW,0,1,89,4,4,2013-12-08,89,89,145
10499,Cameron Wilson,64,Senior Citizen,NEW,0,1,135,3,3,2013-11-14,135,135,146
10500,Bailey Ramirez,69,Senior Citizen,NEW,0,1,100,4,4,2013-11-03,100,100,146
10501,Devin Long,69,Senior Citizen,NEW,0,1,23,3,3,2013-02-18,23,23,155
10502,Deb Foster,69,Senior Citizen,NEW,5,2,2661,3,3,2013-01-09,1330,532,156
10503,Morgan Clark,63,Senior Citizen,NEW,0,1,50,3,3,2013-10-14,50,50,147
10504,Melanie Long,69,Senior Citizen,NEW,0,1,50,3,3,2013-11-20,50,50,146
10505,Chloe Torres,69,Senior Citizen,NEW,0,1,1155,2,2,2013-10-16,1155,1155,147
10506,Ronald Gonzalez,58,Senior Citizen,NEW,0,1,2355,2,2,2013-11-30,2355,2355,146
10507,Randall Gutierrez,58,Senior Citizen,NEW,0,1,2370,4,4,2013-12-18,2370,2370,145
10508,Hunter Smith,64,Senior Citizen,NEW,0,1,25,1,1,2013-02-04,25,25,155
10509,Suzanne Li,65,Senior Citizen,REGULAR,13,2,3153,5,5,2013-12-12,1576,242,145
10510,Michele Lopez,65,Senior Citizen,REGULAR,13,2,3118,4,4,2013-12-22,1559,239,145
10511,Carol Perry,66,Senior Citizen,NEW,0,1,129,5,5,2013-04-02,129,129,153
10512,Richard Sanders,61,Senior Citizen,NEW,0,1,32,3,3,2013-07-16,32,32,150
10513,Emma Russell,66,Senior Citizen,NEW,0,1,25,1,1,2013-09-24,25,25,148
10514,Stacey Xu,77,Senior Citizen,NEW,0,1,120,4,4,2013-08-20,120,120,149
10515,Krystal Zhu,77,Senior Citizen,NEW,0,1,70,3,3,2013-05-31,70,70,152
10516,Barbara Yuan,77,Senior Citizen,NEW,0,1,49,2,2,2013-06-06,49,49,151
10517,Larry Serrano,77,Senior Citizen,REGULAR,12,2,3102,4,4,2013-12-11,1551,258,145
10518,Gerald Subram,76,Senior Citizen,REGULAR,12,2,3173,4,4,2013-12-01,1586,264,145
10519,Ruben Madan,75,Senior Citizen,NEW,0,1,144,5,5,2013-07-20,144,144,150
10520,Franklin Becker,76,Senior Citizen,NEW,0,1,70,3,3,2013-06-11,70,70,151
10521,Seth Baker,75,Senior Citizen,NEW,0,1,32,3,3,2013-10-31,32,32,147
10522,Joanna Romero,75,Senior Citizen,NEW,0,1,43,3,3,2013-08-16,43,43,149
10523,Morgan Bryant,74,Senior Citizen,NEW,0,1,124,4,4,2013-07-02,124,124,150
10524,Timothy Green,63,Senior Citizen,NEW,0,1,39,2,2,2014-01-28,39,39,144
10525,Faith Wood,68,Senior Citizen,NEW,0,1,115,4,4,2014-01-28,115,115,144
10526,Victoria Howard,67,Senior Citizen,NEW,0,1,32,3,3,2013-02-16,32,32,155
10527,Jonathon Munoz,51,Senior Citizen,NEW,0,1,30,1,1,2013-08-22,30,30,149
10528,Sergio Patel,66,Senior Citizen,NEW,0,1,2295,1,1,2013-12-26,2295,2295,145
10529,Jay Moreno,67,Senior Citizen,NEW,0,1,35,2,2,2013-11-27,35,35,146
10530,Kristi Martinez,68,Senior Citizen,NEW,0,1,30,1,1,2013-11-24,30,30,146
10531,Toni Raman,62,Senior Citizen,NEW,0,1,129,5,5,2013-08-08,129,129,149
10532,Kari Vance,68,Senior Citizen,NEW,0,1,57,3,3,2014-01-22,57,57,144
10533,Sierra Turner,68,Senior Citizen,NEW,0,1,2400,5,5,2013-12-23,2400,2400,145
10534,Gilbert Tang,57,Senior Citizen,NEW,0,1,40,4,4,2013-07-04,40,40,150
10535,Warren Rai,63,Senior Citizen,NEW,2,2,1622,5,5,2013-01-02,811,811,156
10536,Alfredo Sandberg,64,Senior Citizen,NEW,0,1,70,3,3,2013-11-13,70,70,146
10537,Billy Rubio,70,Senior Citizen,NEW,0,1,79,4,4,2013-09-18,79,79,148
10538,Gloria Navarro,70,Senior Citizen,NEW,0,1,2320,1,1,2013-12-09,2320,2320,145
10539,Tara Luo,71,Senior Citizen,NEW,0,1,2370,4,4,2013-12-20,2370,2370,145
10540,Phillip Raman,60,Senior Citizen,NEW,0,1,35,2,2,2013-09-27,35,35,148
10541,Ross Rubio,71,Senior Citizen,NEW,7,2,1602,3,3,2013-07-09,801,228,150
10542,Daisy Gutierrez,60,Senior Citizen,NEW,0,1,150,3,3,2013-09-06,150,150,148
10543,Patricia Vance,72,Senior Citizen,NEW,0,1,2330,2,2,2013-12-08,2330,2330,145
10544,Naomi Romero,66,Senior Citizen,NEW,0,1,37,3,3,2013-07-28,37,37,150
10545,Gary Moreno,55,Senior Citizen,NEW,0,1,30,2,2,2013-11-07,30,30,146
10546,Michele Schmidt,71,Senior Citizen,NEW,7,2,1631,4,4,2013-07-04,815,233,150
10547,Cory Garcia,73,Senior Citizen,NEW,0,1,5,1,1,2013-09-30,5,5,148
10548,Brad Raje,56,Senior Citizen,NEW,0,1,73,4,4,2013-08-30,73,73,149
10549,Christy Chander,67,Senior Citizen,NEW,0,1,37,3,3,2013-09-19,37,37,148
10550,Jerome Ruiz,63,Senior Citizen,NEW,0,1,99,4,4,2013-03-04,99,99,154
10551,Kara Deng,68,Senior Citizen,NEW,0,1,59,2,2,2013-08-09,59,59,149
10552,Elijah Butler,45,Mature,NEW,0,1,30,1,1,2013-08-02,30,30,149
10553,Francis Alvarez,45,Mature,REGULAR,19,2,4625,2,2,2013-09-20,2312,243,148
10554,Allen Suri,45,Mature,REGULAR,19,2,4667,4,4,2013-09-05,2333,245,148
10555,Molly Rana,47,Mature,NEW,0,1,75,3,3,2013-08-25,75,75,149
10556,Jarrod Madan,47,Mature,REGULAR,19,2,4716,5,5,2013-09-12,2358,248,148
10557,Gloria Serrano,47,Mature,REGULAR,19,2,4930,4,4,2013-09-13,2465,259,148
10558,Kate Lal,47,Mature,REGULAR,19,2,4886,2,2,2013-09-23,2443,257,148
